설문번호,그룹번호,설문문항번호,설문보기번호,설문보기
579,23,4,3,"부서 환경이 비협조적(업무적용에 필요한 자원‧도구 부족, 구성원 비협조)"
579,23,4,4,본인의 실천의지 부족
579,23,4,5,업무과중(시간적 여유 부족)
579,26,8,1,매우 높음
579,26,8,2,높음
579,26,8,3,보통
579,26,8,4,낮음
579,26,8,5,매우 낮음
579,26,9,1,매우 높음
579,26,9,2,높음
579,26,9,3,보통
579,26,9,4,낮음
579,26,9,5,매우 낮음
579,26,10,1,매우 높음
579,26,10,2,높음
579,26,10,3,보통
579,26,10,4,낮음
579,26,10,5,매우 낮음
579,26,11,1,매우 높음
579,26,11,2,높음
579,26,11,3,보통
579,26,11,4,낮음
579,26,11,5,매우 낮음
579,26,12,1,매우 높음
579,26,12,2,높음
579,26,12,3,보통
579,26,12,4,낮음
579,26,12,5,매우 낮음
579,26,13,1,매우 높음
579,26,13,2,높음
579,26,13,3,보통
579,26,13,4,낮음
579,26,13,5,매우 낮음
579,26,14,1,매우 높음
579,26,14,2,높음
579,26,14,3,보통
579,26,14,4,낮음
579,26,14,5,매우 낮음
579,26,15,1,매우 높음
579,26,15,2,높음
579,26,15,3,보통
579,26,15,4,낮음
579,26,15,5,매우 낮음
579,26,16,1,매우 높음
579,26,16,2,높음
579,26,16,3,보통
579,26,16,4,낮음
579,26,16,5,매우 낮음
579,26,17,1,매우 높음
579,26,17,2,높음
579,26,17,3,보통
579,26,17,4,낮음
579,26,17,5,매우 낮음
579,26,18,1,매우 높음
579,26,18,2,높음
579,26,18,3,보통
579,26,18,4,낮음
579,26,18,5,매우 낮음
579,27,4,1,1수준_최하
579,27,4,2,2수준_하
579,27,4,3,3수준_하
579,27,4,4,4수준_중
579,27,4,5,5수준_중
579,27,4,6,6수준_중
579,27,4,7,7수준_중
579,27,4,8,8수준_상
579,27,4,9,9수준_상
579,27,4,10,10수준_최상
579,28,4,1,1수준_최하
579,28,4,2,2수준_하
579,28,4,3,3수준_하
579,28,4,4,4수준_중
579,28,4,5,5수준_중
579,28,4,6,6수준_중
579,28,4,7,7수준_중
579,28,4,8,8수준_상
579,28,4,9,9수준_상
579,28,4,10,10수준_최상
579,29,4,1,1수준_최하
579,29,4,2,2수준_하
579,29,4,3,3수준_하
579,29,4,4,4수준_중
579,29,4,5,5수준_중
579,29,4,6,6수준_중
579,29,4,7,7수준_중
579,29,4,8,8수준_상
579,29,4,9,9수준_상
579,29,4,10,10수준_최상
579,30,4,1,1수준_최하
579,30,4,2,2수준_하
579,30,4,3,3수준_하
579,30,4,4,4수준_중
579,30,4,5,5수준_중
579,30,4,6,6수준_중
579,30,4,7,7수준_중
579,30,4,8,8수준_상
579,30,4,9,9수준_상
579,30,4,10,10수준_최상
579,31,4,1,1수준_최하
579,31,4,2,2수준_하
579,31,4,3,3수준_하
579,31,4,4,4수준_중
579,31,4,5,5수준_중
579,31,4,6,6수준_중
579,31,4,7,7수준_중
579,31,4,8,8수준_상
579,31,4,9,9수준_상
579,31,4,10,10수준_최상
580,1,3,1,5급이상
580,1,3,2,6급(상당)
580,1,3,3,7급(상당)
580,1,3,4,8급
580,1,3,5,9급 이하 및 기타
580,1,4,1,5년 이하
580,1,4,2,6년~10년
580,1,4,3,11~15년
580,1,4,4,16년~20년
580,1,4,5,20년 초과
580,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
580,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
580,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
580,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
580,1,10,1,시 본청
580,1,10,2,구(군)
580,1,10,3,직속기관/사업소
580,1,10,4,기타(공사/ 공단 등)
580,1,11,1,6개월 미만
580,1,11,2,6개월~1년 미만
580,1,11,3,1년~2년 미만
580,1,11,4,2년~3년 미만
580,1,11,5,3년 이상
580,13,3,1,즉시
580,13,3,2,일주일 이내
580,13,3,3,한달 이내
580,13,3,4,2~3개월 후
580,13,3,5,현업 미적용
580,13,4,1,교육내용이 업무와 무관해서
580,13,4,2,적용할만한 새로운 내용이 없어서  
580,13,4,3,부서 환경이 허용적이지 않아서
580,13,4,4,업무가 과중해서
580,13,4,5,적용할 업무의 시행시기가 아직 되지않아서
580,18,3,1,매우 높음
580,18,3,2,높음
580,18,3,3,보통
580,18,3,4,낮음
580,18,3,5,매우 낮음
580,18,4,1,매우 높음
580,18,4,2,높음
580,18,4,3,보통
580,18,4,4,낮음
580,18,4,5,매우 낮음
580,18,5,1,매우 높음
580,18,5,2,높음
580,18,5,3,보통
580,18,5,4,낮음
580,18,5,5,매우 낮음
580,18,6,1,매우 높음
580,18,6,2,높음
580,18,6,3,보통
580,18,6,4,낮음
580,18,6,5,매우 낮음
580,18,7,1,매우 높음
580,18,7,2,높음
580,18,7,3,보통
580,18,7,4,낮음
580,18,7,5,매우 낮음
580,18,8,1,매우 높음
580,18,8,2,높음
580,18,8,3,보통
580,18,8,4,낮음
580,18,8,5,매우 낮음
580,19,5,1,매우 높음
580,19,5,2,높음
580,19,5,3,다소 높음
580,19,5,4,보통
580,19,5,5,다소 낮음
580,19,5,6,낮음
580,19,5,7,매우 낮음
580,19,6,1,강의역량 미흡
580,19,6,2,교육내용의 부적절
580,19,6,3,교육자료 불충분
580,19,6,4,학습의지 부족
580,19,6,5,교육시간 부족
580,22,3,1,매우 높음
580,22,3,2,높음
580,22,3,3,보통
580,22,3,4,낮음
580,22,3,5,매우 낮음
580,22,4,1,매우 높음
580,22,4,2,높음
580,22,4,3,보통
580,22,4,4,낮음
580,22,4,5,매우 낮음
580,22,5,1,매우 높음
580,22,5,2,높음
580,22,5,3,보통
580,22,5,4,낮음
580,22,5,5,매우 낮음
580,22,9,1,매우 높음
580,22,9,2,높음
580,22,9,3,보통
580,22,9,4,낮음
580,22,9,5,매우 낮음
580,22,10,1,매우 높음
580,22,10,2,높음
580,22,10,3,보통
580,22,10,4,낮음
580,22,10,5,매우 낮음
580,23,3,1,학습내용과 업무의 관련성
580,23,3,2,업무에 적용할 수  있는 실무적이고 구체적인 교육내용
580,23,3,3,"허용적인 부서환경(업무적용에 필요한 자원‧도구 제공, 구성원의 협조)"
580,23,3,4,교육 후 자신감 제고･ 마인드 변화
580,23,3,5,업무부담 경감(시간적인 여유)
580,23,4,1,학습내용에 대한 이해 어려움(부족)
580,23,4,2,교육내용과 실제업무의 불일치 
580,23,4,3,"부서 환경이 비협조적(업무적용에 필요한 자원‧도구 부족, 구성원 비협조)"
580,23,4,4,본인의 실천의지 부족
580,23,4,5,업무과중(시간적 여유 부족)
580,26,8,1,매우 높음
580,26,8,2,높음
580,26,8,3,보통
580,26,8,4,낮음
580,26,8,5,매우 낮음
580,26,9,1,매우 높음
580,26,9,2,높음
580,26,9,3,보통
580,26,9,4,낮음
580,26,9,5,매우 낮음
580,26,10,1,매우 높음
580,26,10,2,높음
580,26,10,3,보통
580,26,10,4,낮음
580,26,10,5,매우 낮음
580,26,11,1,매우 높음
580,26,11,2,높음
580,26,11,3,보통
580,26,11,4,낮음
580,26,11,5,매우 낮음
580,26,12,1,매우 높음
580,26,12,2,높음
580,26,12,3,보통
580,26,12,4,낮음
580,26,12,5,매우 낮음
580,26,13,1,매우 높음
580,26,13,2,높음
580,26,13,3,보통
580,26,13,4,낮음
580,26,13,5,매우 낮음
580,26,14,1,매우 높음
580,26,14,2,높음
580,26,14,3,보통
580,26,14,4,낮음
580,26,14,5,매우 낮음
580,26,15,1,매우 높음
580,26,15,2,높음
580,26,15,3,보통
580,26,15,4,낮음
580,26,15,5,매우 낮음
580,26,16,1,매우 높음
580,26,16,2,높음
580,26,16,3,보통
580,26,16,4,낮음
580,26,16,5,매우 낮음
580,26,17,1,매우 높음
580,26,17,2,높음
580,26,17,3,보통
580,26,17,4,낮음
580,26,17,5,매우 낮음
580,26,18,1,매우 높음
580,26,18,2,높음
580,26,18,3,보통
580,26,18,4,낮음
580,26,18,5,매우 낮음
580,27,4,1,1수준_최하
580,27,4,2,2수준_하
580,27,4,3,3수준_하
580,27,4,4,4수준_중
580,27,4,5,5수준_중
580,27,4,6,6수준_중
580,27,4,7,7수준_중
580,27,4,8,8수준_상
580,27,4,9,9수준_상
580,27,4,10,10수준_최상
580,28,4,1,1수준_최하
580,28,4,2,2수준_하
580,28,4,3,3수준_하
580,28,4,4,4수준_중
580,28,4,5,5수준_중
580,28,4,6,6수준_중
580,28,4,7,7수준_중
580,28,4,8,8수준_상
580,28,4,9,9수준_상
580,28,4,10,10수준_최상
580,29,4,1,1수준_최하
580,29,4,2,2수준_하
580,29,4,3,3수준_하
580,29,4,4,4수준_중
580,29,4,5,5수준_중
580,29,4,6,6수준_중
580,29,4,7,7수준_중
580,29,4,8,8수준_상
580,29,4,9,9수준_상
580,29,4,10,10수준_최상
580,30,4,1,1수준_최하
580,30,4,2,2수준_하
580,30,4,3,3수준_하
580,30,4,4,4수준_중
580,30,4,5,5수준_중
580,30,4,6,6수준_중
580,30,4,7,7수준_중
580,30,4,8,8수준_상
580,30,4,9,9수준_상
580,30,4,10,10수준_최상
580,31,4,1,1수준_최하
580,31,4,2,2수준_하
580,31,4,3,3수준_하
580,31,4,4,4수준_중
580,31,4,5,5수준_중
580,31,4,6,6수준_중
580,31,4,7,7수준_중
580,31,4,8,8수준_상
580,31,4,9,9수준_상
580,31,4,10,10수준_최상
581,1,3,1,5급이상
581,1,3,2,6급(상당)
581,1,3,3,7급(상당)
581,1,3,4,8급
581,1,3,5,9급 이하 및 기타
581,1,4,1,5년 이하
581,1,4,2,6년~10년
581,1,4,3,11~15년
581,1,4,4,16년~20년
581,1,4,5,20년 초과
581,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
581,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
581,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
581,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
581,1,10,1,시 본청
581,1,10,2,구(군)
581,1,10,3,직속기관/사업소
581,1,10,4,기타(공사/ 공단 등)
581,1,11,1,6개월 미만
581,1,11,2,6개월~1년 미만
581,1,11,3,1년~2년 미만
581,1,11,4,2년~3년 미만
581,1,11,5,3년 이상
581,13,3,1,즉시
581,13,3,2,일주일 이내
581,13,3,3,한달 이내
581,13,3,4,2~3개월 후
581,13,3,5,현업 미적용
581,13,4,1,교육내용이 업무와 무관해서
581,13,4,2,적용할만한 새로운 내용이 없어서  
581,13,4,3,부서 환경이 허용적이지 않아서
581,13,4,4,업무가 과중해서
581,13,4,5,적용할 업무의 시행시기가 아직 되지않아서
581,18,3,1,매우 높음
581,18,3,2,높음
581,18,3,3,보통
581,18,3,4,낮음
581,18,3,5,매우 낮음
581,18,4,1,매우 높음
581,18,4,2,높음
581,18,4,3,보통
581,18,4,4,낮음
581,18,4,5,매우 낮음
581,18,5,1,매우 높음
581,18,5,2,높음
581,18,5,3,보통
581,18,5,4,낮음
581,18,5,5,매우 낮음
581,18,6,1,매우 높음
581,18,6,2,높음
581,18,6,3,보통
581,18,6,4,낮음
581,18,6,5,매우 낮음
581,18,7,1,매우 높음
581,18,7,2,높음
581,18,7,3,보통
581,18,7,4,낮음
581,18,7,5,매우 낮음
581,18,8,1,매우 높음
581,18,8,2,높음
581,18,8,3,보통
581,18,8,4,낮음
581,18,8,5,매우 낮음
581,19,5,1,매우 높음
581,19,5,2,높음
581,19,5,3,다소 높음
581,19,5,4,보통
581,19,5,5,다소 낮음
581,19,5,6,낮음
581,19,5,7,매우 낮음
581,19,6,1,강의역량 미흡
581,19,6,2,교육내용의 부적절
581,19,6,3,교육자료 불충분
581,19,6,4,학습의지 부족
581,19,6,5,교육시간 부족
581,22,3,1,매우 높음
581,22,3,2,높음
581,22,3,3,보통
581,22,3,4,낮음
581,22,3,5,매우 낮음
581,22,4,1,매우 높음
581,22,4,2,높음
581,22,4,3,보통
581,22,4,4,낮음
581,22,4,5,매우 낮음
581,22,5,1,매우 높음
581,22,5,2,높음
581,22,5,3,보통
581,22,5,4,낮음
581,22,5,5,매우 낮음
581,22,9,1,매우 높음
581,22,9,2,높음
581,22,9,3,보통
581,22,9,4,낮음
581,22,9,5,매우 낮음
581,22,10,1,매우 높음
581,22,10,2,높음
581,22,10,3,보통
581,22,10,4,낮음
581,22,10,5,매우 낮음
581,23,3,1,학습내용과 업무의 관련성
581,23,3,2,업무에 적용할 수  있는 실무적이고 구체적인 교육내용
581,23,3,3,"허용적인 부서환경(업무적용에 필요한 자원‧도구 제공, 구성원의 협조)"
581,23,3,4,교육 후 자신감 제고･ 마인드 변화
581,23,3,5,업무부담 경감(시간적인 여유)
581,23,4,1,학습내용에 대한 이해 어려움(부족)
581,23,4,2,교육내용과 실제업무의 불일치 
581,23,4,3,"부서 환경이 비협조적(업무적용에 필요한 자원‧도구 부족, 구성원 비협조)"
581,23,4,4,본인의 실천의지 부족
581,23,4,5,업무과중(시간적 여유 부족)
581,26,8,1,매우 높음
581,26,8,2,높음
581,26,8,3,보통
581,26,8,4,낮음
581,26,8,5,매우 낮음
581,26,9,1,매우 높음
581,26,9,2,높음
581,26,9,3,보통
581,26,9,4,낮음
581,26,9,5,매우 낮음
581,26,10,1,매우 높음
581,26,10,2,높음
581,26,10,3,보통
581,26,10,4,낮음
581,26,10,5,매우 낮음
581,26,11,1,매우 높음
581,26,11,2,높음
581,26,11,3,보통
581,26,11,4,낮음
581,26,11,5,매우 낮음
581,26,12,1,매우 높음
581,26,12,2,높음
581,26,12,3,보통
581,26,12,4,낮음
581,26,12,5,매우 낮음
581,26,13,1,매우 높음
581,26,13,2,높음
581,26,13,3,보통
581,26,13,4,낮음
581,26,13,5,매우 낮음
581,26,14,1,매우 높음
581,26,14,2,높음
581,26,14,3,보통
581,26,14,4,낮음
581,26,14,5,매우 낮음
581,26,15,1,매우 높음
581,26,15,2,높음
581,26,15,3,보통
581,26,15,4,낮음
581,26,15,5,매우 낮음
581,26,16,1,매우 높음
581,26,16,2,높음
581,26,16,3,보통
581,26,16,4,낮음
581,26,16,5,매우 낮음
581,26,17,1,매우 높음
581,26,17,2,높음
581,26,17,3,보통
581,26,17,4,낮음
581,26,17,5,매우 낮음
581,26,18,1,매우 높음
581,26,18,2,높음
581,26,18,3,보통
581,26,18,4,낮음
581,26,18,5,매우 낮음
581,27,4,1,1수준_최하
581,27,4,2,2수준_하
581,27,4,3,3수준_하
581,27,4,4,4수준_중
581,27,4,5,5수준_중
581,27,4,6,6수준_중
581,27,4,7,7수준_중
581,27,4,8,8수준_상
581,27,4,9,9수준_상
581,27,4,10,10수준_최상
581,28,4,1,1수준_최하
581,28,4,2,2수준_하
581,28,4,3,3수준_하
581,28,4,4,4수준_중
581,28,4,5,5수준_중
581,28,4,6,6수준_중
581,28,4,7,7수준_중
581,28,4,8,8수준_상
581,28,4,9,9수준_상
581,28,4,10,10수준_최상
581,29,4,1,1수준_최하
581,29,4,2,2수준_하
581,29,4,3,3수준_하
581,29,4,4,4수준_중
581,29,4,5,5수준_중
581,29,4,6,6수준_중
581,29,4,7,7수준_중
581,29,4,8,8수준_상
581,29,4,9,9수준_상
581,29,4,10,10수준_최상
581,30,4,1,1수준_최하
581,30,4,2,2수준_하
581,30,4,3,3수준_하
581,30,4,4,4수준_중
581,30,4,5,5수준_중
581,30,4,6,6수준_중
581,30,4,7,7수준_중
581,30,4,8,8수준_상
581,30,4,9,9수준_상
581,30,4,10,10수준_최상
581,31,4,1,1수준_최하
581,31,4,2,2수준_하
581,31,4,3,3수준_하
581,31,4,4,4수준_중
581,31,4,5,5수준_중
581,31,4,6,6수준_중
581,31,4,7,7수준_중
581,31,4,8,8수준_상
581,31,4,9,9수준_상
581,31,4,10,10수준_최상
582,1,3,1,5급이상
582,1,3,2,6급(상당)
582,1,3,3,7급(상당)
582,1,3,4,8급
582,1,3,5,9급 이하 및 기타
582,1,4,1,5년 이하
582,1,4,2,6년~10년
582,1,4,3,11~15년
582,1,4,4,16년~20년
582,1,4,5,20년 초과
582,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
582,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
582,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
582,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
582,1,10,1,시 본청
582,1,10,2,구(군)
582,1,10,3,직속기관/사업소
582,1,10,4,기타(공사/ 공단 등)
582,1,11,1,6개월 미만
582,1,11,2,6개월~1년 미만
582,1,11,3,1년~2년 미만
582,1,11,4,2년~3년 미만
582,1,11,5,3년 이상
582,13,3,1,즉시
582,13,3,2,일주일 이내
582,13,3,3,한달 이내
582,13,3,4,2~3개월 후
582,13,3,5,현업 미적용
582,13,4,1,교육내용이 업무와 무관해서
582,13,4,2,적용할만한 새로운 내용이 없어서  
582,13,4,3,부서 환경이 허용적이지 않아서
582,13,4,4,업무가 과중해서
582,13,4,5,적용할 업무의 시행시기가 아직 되지않아서
582,18,3,1,매우 높음
582,18,3,2,높음
582,18,3,3,보통
582,18,3,4,낮음
582,18,3,5,매우 낮음
582,18,4,1,매우 높음
582,18,4,2,높음
582,18,4,3,보통
582,18,4,4,낮음
582,18,4,5,매우 낮음
582,18,5,1,매우 높음
582,18,5,2,높음
582,18,5,3,보통
582,18,5,4,낮음
582,18,5,5,매우 낮음
582,18,6,1,매우 높음
582,18,6,2,높음
582,18,6,3,보통
582,18,6,4,낮음
582,18,6,5,매우 낮음
582,18,7,1,매우 높음
582,18,7,2,높음
582,18,7,3,보통
582,18,7,4,낮음
582,18,7,5,매우 낮음
582,18,8,1,매우 높음
582,18,8,2,높음
582,18,8,3,보통
582,18,8,4,낮음
582,18,8,5,매우 낮음
582,19,5,1,매우 높음
582,19,5,2,높음
582,19,5,3,다소 높음
582,19,5,4,보통
582,19,5,5,다소 낮음
582,19,5,6,낮음
582,19,5,7,매우 낮음
582,19,6,1,강의역량 미흡
582,19,6,2,교육내용의 부적절
582,19,6,3,교육자료 불충분
582,19,6,4,학습의지 부족
582,19,6,5,교육시간 부족
582,22,3,1,매우 높음
582,22,3,2,높음
582,22,3,3,보통
582,22,3,4,낮음
582,22,3,5,매우 낮음
582,22,4,1,매우 높음
582,22,4,2,높음
582,22,4,3,보통
582,22,4,4,낮음
582,22,4,5,매우 낮음
582,22,5,1,매우 높음
582,22,5,2,높음
582,22,5,3,보통
582,22,5,4,낮음
582,22,5,5,매우 낮음
582,22,9,1,매우 높음
582,22,9,2,높음
582,22,9,3,보통
582,22,9,4,낮음
582,22,9,5,매우 낮음
582,22,10,1,매우 높음
582,22,10,2,높음
582,22,10,3,보통
582,22,10,4,낮음
582,22,10,5,매우 낮음
582,23,3,1,학습내용과 업무의 관련성
582,23,3,2,업무에 적용할 수  있는 실무적이고 구체적인 교육내용
582,23,3,3,"허용적인 부서환경(업무적용에 필요한 자원‧도구 제공, 구성원의 협조)"
582,23,3,4,교육 후 자신감 제고･ 마인드 변화
582,23,3,5,업무부담 경감(시간적인 여유)
582,23,4,1,학습내용에 대한 이해 어려움(부족)
582,23,4,2,교육내용과 실제업무의 불일치 
582,23,4,3,"부서 환경이 비협조적(업무적용에 필요한 자원‧도구 부족, 구성원 비협조)"
582,23,4,4,본인의 실천의지 부족
582,23,4,5,업무과중(시간적 여유 부족)
582,26,8,1,매우 높음
582,26,8,2,높음
582,26,8,3,보통
582,26,8,4,낮음
582,26,8,5,매우 낮음
582,26,9,1,매우 높음
582,26,9,2,높음
582,26,9,3,보통
582,26,9,4,낮음
582,26,9,5,매우 낮음
582,26,10,1,매우 높음
582,26,10,2,높음
582,26,10,3,보통
582,26,10,4,낮음
582,26,10,5,매우 낮음
582,26,11,1,매우 높음
582,26,11,2,높음
582,26,11,3,보통
582,26,11,4,낮음
582,26,11,5,매우 낮음
582,26,12,1,매우 높음
582,26,12,2,높음
582,26,12,3,보통
582,26,12,4,낮음
582,26,12,5,매우 낮음
582,26,13,1,매우 높음
582,26,13,2,높음
582,26,13,3,보통
582,26,13,4,낮음
582,26,13,5,매우 낮음
582,26,14,1,매우 높음
582,26,14,2,높음
582,26,14,3,보통
582,26,14,4,낮음
582,26,14,5,매우 낮음
582,26,15,1,매우 높음
582,26,15,2,높음
582,26,15,3,보통
582,26,15,4,낮음
582,26,15,5,매우 낮음
582,26,16,1,매우 높음
582,26,16,2,높음
582,26,16,3,보통
582,26,16,4,낮음
582,26,16,5,매우 낮음
582,26,17,1,매우 높음
582,26,17,2,높음
582,26,17,3,보통
582,26,17,4,낮음
582,26,17,5,매우 낮음
582,26,18,1,매우 높음
582,26,18,2,높음
582,26,18,3,보통
582,26,18,4,낮음
582,26,18,5,매우 낮음
582,27,4,1,1수준_최하
582,27,4,2,2수준_하
582,27,4,3,3수준_하
582,27,4,4,4수준_중
582,27,4,5,5수준_중
582,27,4,6,6수준_중
582,27,4,7,7수준_중
582,27,4,8,8수준_상
582,27,4,9,9수준_상
582,27,4,10,10수준_최상
582,28,4,1,1수준_최하
582,28,4,2,2수준_하
582,28,4,3,3수준_하
582,28,4,4,4수준_중
582,28,4,5,5수준_중
582,28,4,6,6수준_중
582,28,4,7,7수준_중
582,28,4,8,8수준_상
582,28,4,9,9수준_상
582,28,4,10,10수준_최상
582,29,4,1,1수준_최하
582,29,4,2,2수준_하
582,29,4,3,3수준_하
582,29,4,4,4수준_중
582,29,4,5,5수준_중
582,29,4,6,6수준_중
582,29,4,7,7수준_중
582,29,4,8,8수준_상
582,29,4,9,9수준_상
582,29,4,10,10수준_최상
582,30,4,1,1수준_최하
582,30,4,2,2수준_하
582,30,4,3,3수준_하
582,30,4,4,4수준_중
582,30,4,5,5수준_중
582,30,4,6,6수준_중
582,30,4,7,7수준_중
582,30,4,8,8수준_상
582,30,4,9,9수준_상
582,30,4,10,10수준_최상
582,31,4,1,1수준_최하
582,31,4,2,2수준_하
582,31,4,3,3수준_하
582,31,4,4,4수준_중
582,31,4,5,5수준_중
582,31,4,6,6수준_중
582,31,4,7,7수준_중
582,31,4,8,8수준_상
582,31,4,9,9수준_상
582,31,4,10,10수준_최상
583,1,3,1,5급이상
583,1,3,2,6급(상당)
583,1,3,3,7급(상당)
583,1,3,4,8급
583,1,3,5,9급 이하 및 기타
583,1,4,1,5년 이하
583,1,4,2,6년~10년
583,1,4,3,11~15년
583,1,4,4,16년~20년
583,1,4,5,20년 초과
583,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
583,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
583,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
583,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
583,1,10,1,시 본청
583,1,10,2,구(군)
583,1,10,3,직속기관/사업소
583,1,10,4,기타(공사/ 공단 등)
583,1,11,1,6개월 미만
583,1,11,2,6개월~1년 미만
583,1,11,3,1년~2년 미만
583,1,11,4,2년~3년 미만
583,1,11,5,3년 이상
583,13,3,1,즉시
583,13,3,2,일주일 이내
583,13,3,3,한달 이내
